Product_Category,Product_Name,Quantity,Payment_Method,Review_Rating,Review_Text,State,Review_Text_sentiment,Review_Text_sentiment_num,Review_Text_sentiment_confidence
Home & Kitchen,Mixer Grinder,1,Debit Card,2,Product not as expected,Haryana,neutral,1,0.3900465667247772
Beauty,Shampoo,1,UPI,4,Satisfied with the product,Madhya Pradesh,positive,2,0.9785903692245483
Clothing,Jacket,3,Debit Card,4,Satisfied with the product,Tamil Nadu,positive,2,0.9785903692245483
Beauty,Shampoo,5,Credit Card,5,Excellent product!,Haryana,positive,2,0.9557949304580688
Books,Children's Book,5,Credit Card,2,Not satisfied,Jharkhand,negative,0,0.9404667615890503
Clothing,T-Shirt,3,Debit Card,2,Quality could improve,Sikkim,positive,2,0.8631800413131714
Home & Kitchen,Air Fryer,2,Credit Card,5,Excellent product!,Odisha,positive,2,0.9557949304580688
Clothing,T-Shirt,2,Debit Card,1,Very bad product,Kerala,negative,0,0.9768244624137878
Books,Fiction Novel,4,Debit Card,2,Not satisfied,Meghalaya,negative,0,0.9404667615890503
Clothing,T-Shirt,1,Cash on Delivery,4,Satisfied with the product,Nagaland,positive,2,0.9785903692245483
Books,Biography,4,Debit Card,3,Okay product,Mizoram,positive,2,0.7045726180076599
Electronics,Smartphone,5,Cash on Delivery,5,Worth every rupee!,Kerala,positive,2,0.900964081287384
Books,Biography,5,Debit Card,2,Poor packaging,Maharashtra,negative,0,0.9881618618965149
Beauty,Perfume,2,Credit Card,1,Never buying again,Telangana,negative,0,0.9667354226112366
Books,Fiction Novel,4,UPI,4,Pretty decent,Nagaland,positive,2,0.8838034272193909
Clothing,Sneakers,1,UPI,3,Could be better,Karnataka,positive,2,0.750451922416687
Clothing,Saree,1,Credit Card,5,Loved it!,Kerala,positive,2,0.7877822518348694
Electronics,Laptop,3,Cash on Delivery,5,Excellent product!,Tamil Nadu,positive,2,0.9557949304580688
Home & Kitchen,Mixer Grinder,3,Credit Card,3,Fair deal,Manipur,positive,2,0.757193922996521
Home & Kitchen,Cookware Set,1,Credit Card,5,Fantastic quality!,Himachal Pradesh,positive,2,0.9278391599655151
Beauty,Shampoo,5,Credit Card,1,Terrible experience,Jharkhand,negative,0,0.9610510468482971
Electronics,Smartphone,2,Debit Card,2,Quality could improve,Himachal Pradesh,positive,2,0.8631800413131714
Home & Kitchen,Vacuum Cleaner,3,Credit Card,4,Would buy again,Haryana,positive,2,0.8037182092666626
Books,Fiction Novel,2,Credit Card,4,Would buy again,Bihar,positive,2,0.8037182092666626
Electronics,Smartwatch,1,UPI,2,Poor packaging,Telangana,negative,0,0.9881618618965149
Home & Kitchen,Vacuum Cleaner,1,Debit Card,4,Satisfied with the product,Gujarat,positive,2,0.9785903692245483
Electronics,Tablet,4,Credit Card,3,Could be better,Karnataka,positive,2,0.750451922416687
Books,Comics,3,Debit Card,4,Good quality,Bihar,positive,2,0.9450585246086121
Books,Fiction Novel,2,UPI,5,Worth every rupee!,Telangana,positive,2,0.900964081287384
Clothing,Saree,4,UPI,2,Product not as expected,Nagaland,neutral,1,0.3900465667247772
Beauty,Hair Dryer,4,Cash on Delivery,2,Product not as expected,Tripura,neutral,1,0.3900465667247772
Home & Kitchen,Mixer Grinder,3,Cash on Delivery,5,Highly recommend!,Tamil Nadu,positive,2,0.9508875012397766
Beauty,Face Cream,5,Debit Card,4,Good quality,Goa,positive,2,0.9450585246086121
Books,Children's Book,1,Credit Card,3,Okay product,Gujarat,positive,2,0.7045726180076599
Electronics,Smartwatch,3,UPI,2,Product not as expected,Gujarat,neutral,1,0.3900465667247772
Electronics,Headphones,4,Credit Card,5,Excellent product!,Telangana,positive,2,0.9557949304580688
Beauty,Lipstick,3,Cash on Delivery,3,Okay product,Meghalaya,positive,2,0.7045726180076599
Beauty,Lipstick,5,UPI,1,Never buying again,Himachal Pradesh,negative,0,0.9667354226112366
Books,Science Textbook,3,Cash on Delivery,3,Fair deal,Telangana,positive,2,0.757193922996521
Home & Kitchen,Mixer Grinder,4,Cash on Delivery,1,Never buying again,Odisha,negative,0,0.9667354226112366
Electronics,Smartphone,2,Credit Card,2,Product not as expected,Tripura,neutral,1,0.3900465667247772
Clothing,Sneakers,2,Debit Card,5,Highly recommend!,Mizoram,positive,2,0.9508875012397766
Home & Kitchen,Water Purifier,1,Debit Card,4,Would buy again,Punjab,positive,2,0.8037182092666626
Beauty,Hair Dryer,3,Debit Card,2,Poor packaging,Jharkhand,negative,0,0.9881618618965149
Books,Science Textbook,5,Debit Card,3,Not bad,Bihar,neutral,1,0.48498252034187317
Electronics,Smartphone,1,UPI,1,Never buying again,Uttarakhand,negative,0,0.9667354226112366
Books,Fiction Novel,4,Cash on Delivery,1,Waste of money,Gujarat,negative,0,0.994858980178833
Beauty,Hair Dryer,4,Cash on Delivery,4,Pretty decent,Jharkhand,positive,2,0.8838034272193909
Electronics,Headphones,2,Debit Card,3,Okay product,Haryana,positive,2,0.7045726180076599
Electronics,Smartwatch,1,Debit Card,2,Quality could improve,Kerala,positive,2,0.8631800413131714
Books,Children's Book,2,UPI,4,Pretty decent,Goa,positive,2,0.8838034272193909
Clothing,Jacket,2,Cash on Delivery,3,Average,Jharkhand,neutral,1,0.4617282748222351
Clothing,Saree,1,Credit Card,4,Satisfied with the product,Andhra Pradesh,positive,2,0.9785903692245483
Electronics,Smartphone,1,UPI,5,Worth every rupee!,Tamil Nadu,positive,2,0.900964081287384
Electronics,Laptop,4,Credit Card,3,Okay product,Nagaland,positive,2,0.7045726180076599
Books,Science Textbook,4,Credit Card,1,Very bad product,Chhattisgarh,negative,0,0.9768244624137878
Books,Fiction Novel,1,Credit Card,5,Highly recommend!,Himachal Pradesh,positive,2,0.9508875012397766
Clothing,T-Shirt,1,UPI,3,Average,Arunachal Pradesh,neutral,1,0.4617282748222351
Beauty,Face Cream,4,Cash on Delivery,1,Terrible experience,Arunachal Pradesh,negative,0,0.9610510468482971
Clothing,Jeans,3,UPI,2,Disappointed,Nagaland,negative,0,0.986985981464386
Beauty,Hair Dryer,5,UPI,2,Poor packaging,Jharkhand,negative,0,0.9881618618965149
Electronics,Tablet,1,UPI,2,Not satisfied,Tamil Nadu,negative,0,0.9404667615890503
Home & Kitchen,Cookware Set,2,Cash on Delivery,2,Not satisfied,Chhattisgarh,negative,0,0.9404667615890503
Home & Kitchen,Water Purifier,3,Cash on Delivery,4,Value for money,Rajasthan,neutral,1,0.5708264708518982
Clothing,Jeans,3,Credit Card,1,Terrible experience,West Bengal,negative,0,0.9610510468482971
Beauty,Shampoo,4,Cash on Delivery,3,Okay product,Tripura,positive,2,0.7045726180076599
Books,Biography,3,UPI,1,Defective item,Meghalaya,negative,0,0.9707651734352112
Books,Children's Book,3,UPI,5,Loved it!,Bihar,positive,2,0.7877822518348694
Home & Kitchen,Air Fryer,2,Debit Card,1,Defective item,West Bengal,negative,0,0.9707651734352112
Electronics,Smartphone,3,Debit Card,3,Not bad,Andhra Pradesh,neutral,1,0.48498252034187317
Electronics,Smartwatch,3,Debit Card,5,Fantastic quality!,Odisha,positive,2,0.9278391599655151
Electronics,Tablet,4,Credit Card,4,Good quality,Jharkhand,positive,2,0.9450585246086121
Beauty,Shampoo,1,Cash on Delivery,4,Would buy again,Meghalaya,positive,2,0.8037182092666626
Home & Kitchen,Water Purifier,4,UPI,1,Defective item,Meghalaya,negative,0,0.9707651734352112
Clothing,Jacket,1,UPI,5,Worth every rupee!,Manipur,positive,2,0.900964081287384
Electronics,Smartwatch,3,Debit Card,3,Not bad,Karnataka,neutral,1,0.48498252034187317
Electronics,Smartwatch,3,Debit Card,4,Good quality,Goa,positive,2,0.9450585246086121
Electronics,Laptop,1,Cash on Delivery,2,Quality could improve,Arunachal Pradesh,positive,2,0.8631800413131714
Electronics,Laptop,3,Debit Card,5,Excellent product!,Himachal Pradesh,positive,2,0.9557949304580688
Electronics,Headphones,1,Credit Card,5,Fantastic quality!,West Bengal,positive,2,0.9278391599655151
Beauty,Face Cream,2,Cash on Delivery,2,Not satisfied,Meghalaya,negative,0,0.9404667615890503
Books,Comics,2,Cash on Delivery,4,Good quality,Bihar,positive,2,0.9450585246086121
Home & Kitchen,Vacuum Cleaner,1,UPI,2,Product not as expected,Uttarakhand,neutral,1,0.3900465667247772
Electronics,Laptop,1,Cash on Delivery,4,Value for money,Assam,neutral,1,0.5708264708518982
Clothing,Saree,5,Credit Card,3,Average,Madhya Pradesh,neutral,1,0.4617282748222351
Clothing,Jeans,3,Credit Card,4,Satisfied with the product,Meghalaya,positive,2,0.9785903692245483
Electronics,Headphones,4,Credit Card,3,Average,Assam,neutral,1,0.4617282748222351
Electronics,Laptop,1,Cash on Delivery,2,Poor packaging,Odisha,negative,0,0.9881618618965149
Beauty,Lipstick,3,Cash on Delivery,5,Loved it!,Rajasthan,positive,2,0.7877822518348694
Beauty,Hair Dryer,4,Debit Card,1,Very bad product,Sikkim,negative,0,0.9768244624137878
Beauty,Shampoo,2,Cash on Delivery,4,Pretty decent,Arunachal Pradesh,positive,2,0.8838034272193909
Electronics,Smartphone,2,UPI,2,Disappointed,Chhattisgarh,negative,0,0.986985981464386
Clothing,T-Shirt,5,Cash on Delivery,2,Not satisfied,Chhattisgarh,negative,0,0.9404667615890503
Clothing,Sneakers,4,Debit Card,2,Not satisfied,Uttar Pradesh,negative,0,0.9404667615890503
Electronics,Laptop,5,Credit Card,5,Highly recommend!,Odisha,positive,2,0.9508875012397766
Electronics,Laptop,2,Cash on Delivery,4,Value for money,Jharkhand,neutral,1,0.5708264708518982
Electronics,Laptop,3,Debit Card,2,Poor packaging,Assam,negative,0,0.9881618618965149
Electronics,Smartwatch,2,Credit Card,1,Never buying again,Haryana,negative,0,0.9667354226112366
Clothing,Jeans,1,Debit Card,3,Could be better,Bihar,positive,2,0.750451922416687
Beauty,Lipstick,3,Cash on Delivery,3,Could be better,Nagaland,positive,2,0.750451922416687
Books,Fiction Novel,2,Debit Card,2,Not satisfied,Tripura,negative,0,0.9404667615890503
Clothing,Saree,4,UPI,1,Never buying again,Maharashtra,negative,0,0.9667354226112366
Beauty,Hair Dryer,2,Cash on Delivery,3,Could be better,Punjab,positive,2,0.750451922416687
Clothing,T-Shirt,5,Cash on Delivery,3,Not bad,Punjab,neutral,1,0.48498252034187317
Home & Kitchen,Vacuum Cleaner,1,Cash on Delivery,4,Satisfied with the product,Uttar Pradesh,positive,2,0.9785903692245483
Books,Biography,5,Debit Card,2,Disappointed,Punjab,negative,0,0.986985981464386
Electronics,Smartwatch,1,Cash on Delivery,5,Excellent product!,Haryana,positive,2,0.9557949304580688
Beauty,Lipstick,1,Credit Card,2,Disappointed,Tripura,negative,0,0.986985981464386
Clothing,Jeans,4,UPI,1,Defective item,Mizoram,negative,0,0.9707651734352112
Clothing,Jacket,4,Debit Card,1,Never buying again,Madhya Pradesh,negative,0,0.9667354226112366
Beauty,Lipstick,5,Cash on Delivery,2,Quality could improve,Manipur,positive,2,0.8631800413131714
Home & Kitchen,Vacuum Cleaner,1,Cash on Delivery,4,Good quality,Manipur,positive,2,0.9450585246086121
Clothing,Saree,4,Cash on Delivery,5,Worth every rupee!,Jharkhand,positive,2,0.900964081287384
Beauty,Shampoo,4,UPI,5,Fantastic quality!,West Bengal,positive,2,0.9278391599655151
Home & Kitchen,Cookware Set,5,Debit Card,2,Product not as expected,Odisha,neutral,1,0.3900465667247772
Clothing,Jacket,1,UPI,5,Highly recommend!,Maharashtra,positive,2,0.9508875012397766
Electronics,Headphones,5,Debit Card,3,Average,Jharkhand,neutral,1,0.4617282748222351
Books,Comics,1,Credit Card,5,Loved it!,Odisha,positive,2,0.7877822518348694
Home & Kitchen,Vacuum Cleaner,1,UPI,5,Excellent product!,Punjab,positive,2,0.9557949304580688
Clothing,Saree,1,Cash on Delivery,2,Poor packaging,Arunachal Pradesh,negative,0,0.9881618618965149
Beauty,Shampoo,1,Credit Card,3,Not bad,Punjab,neutral,1,0.48498252034187317
Home & Kitchen,Water Purifier,4,Credit Card,5,Excellent product!,Telangana,positive,2,0.9557949304580688
Clothing,Jeans,2,Cash on Delivery,5,Highly recommend!,Bihar,positive,2,0.9508875012397766
Electronics,Tablet,4,UPI,3,Fair deal,Tripura,positive,2,0.757193922996521
Beauty,Perfume,1,UPI,1,Defective item,Gujarat,negative,0,0.9707651734352112
Electronics,Tablet,4,Cash on Delivery,3,Average,Rajasthan,neutral,1,0.4617282748222351
Clothing,Sneakers,5,Cash on Delivery,5,Excellent product!,Gujarat,positive,2,0.9557949304580688
Clothing,Jeans,3,Credit Card,5,Highly recommend!,Himachal Pradesh,positive,2,0.9508875012397766
Beauty,Face Cream,4,Debit Card,4,Value for money,Sikkim,neutral,1,0.5708264708518982
Books,Comics,3,UPI,4,Satisfied with the product,Assam,positive,2,0.9785903692245483
Clothing,T-Shirt,1,Credit Card,4,Satisfied with the product,Goa,positive,2,0.9785903692245483
Beauty,Shampoo,1,UPI,3,Could be better,Haryana,positive,2,0.750451922416687
Books,Fiction Novel,2,Credit Card,4,Value for money,Goa,neutral,1,0.5708264708518982
Beauty,Shampoo,3,Credit Card,2,Poor packaging,Nagaland,negative,0,0.9881618618965149
Electronics,Smartphone,2,Cash on Delivery,2,Poor packaging,Assam,negative,0,0.9881618618965149
Electronics,Headphones,2,Credit Card,5,Worth every rupee!,Goa,positive,2,0.900964081287384
Books,Biography,3,Cash on Delivery,5,Worth every rupee!,Andhra Pradesh,positive,2,0.900964081287384
Electronics,Tablet,1,UPI,5,Loved it!,Maharashtra,positive,2,0.7877822518348694
Electronics,Tablet,5,Cash on Delivery,2,Disappointed,Manipur,negative,0,0.986985981464386
Electronics,Laptop,3,Debit Card,5,Fantastic quality!,Tamil Nadu,positive,2,0.9278391599655151
Electronics,Tablet,1,UPI,3,Fair deal,Punjab,positive,2,0.757193922996521
Home & Kitchen,Cookware Set,3,Debit Card,1,Very bad product,Meghalaya,negative,0,0.9768244624137878
Clothing,Jacket,1,Debit Card,5,Worth every rupee!,Jharkhand,positive,2,0.900964081287384
Books,Comics,1,UPI,4,Good quality,Arunachal Pradesh,positive,2,0.9450585246086121
Beauty,Hair Dryer,2,Credit Card,4,Good quality,Haryana,positive,2,0.9450585246086121
Electronics,Laptop,5,Cash on Delivery,4,Pretty decent,Jharkhand,positive,2,0.8838034272193909
Beauty,Perfume,4,Cash on Delivery,5,Fantastic quality!,Tamil Nadu,positive,2,0.9278391599655151
Home & Kitchen,Vacuum Cleaner,2,UPI,1,Very bad product,Jharkhand,negative,0,0.9768244624137878
Clothing,Jacket,5,UPI,1,Waste of money,Tamil Nadu,negative,0,0.994858980178833
Beauty,Perfume,3,Debit Card,3,Not bad,West Bengal,neutral,1,0.48498252034187317
Beauty,Shampoo,1,Credit Card,1,Defective item,Manipur,negative,0,0.9707651734352112
Clothing,Jacket,3,Debit Card,5,Fantastic quality!,Assam,positive,2,0.9278391599655151
Books,Fiction Novel,1,Debit Card,4,Satisfied with the product,Sikkim,positive,2,0.9785903692245483
Clothing,Saree,2,Debit Card,5,Loved it!,Haryana,positive,2,0.7877822518348694
Electronics,Laptop,4,Cash on Delivery,4,Value for money,Himachal Pradesh,neutral,1,0.5708264708518982
Home & Kitchen,Water Purifier,4,Cash on Delivery,1,Very bad product,Uttar Pradesh,negative,0,0.9768244624137878
Beauty,Shampoo,4,Cash on Delivery,2,Not satisfied,Uttar Pradesh,negative,0,0.9404667615890503
Home & Kitchen,Mixer Grinder,5,Debit Card,1,Waste of money,Rajasthan,negative,0,0.994858980178833
Electronics,Headphones,5,Cash on Delivery,4,Value for money,Odisha,neutral,1,0.5708264708518982
Books,Children's Book,4,Credit Card,5,Worth every rupee!,Sikkim,positive,2,0.900964081287384
Clothing,Jeans,1,Debit Card,3,Not bad,Uttar Pradesh,neutral,1,0.48498252034187317
Beauty,Face Cream,5,UPI,3,Could be better,Gujarat,positive,2,0.750451922416687
Books,Biography,3,Cash on Delivery,4,Pretty decent,Maharashtra,positive,2,0.8838034272193909
Electronics,Headphones,4,UPI,5,Excellent product!,Bihar,positive,2,0.9557949304580688
Home & Kitchen,Water Purifier,5,Debit Card,1,Defective item,Nagaland,negative,0,0.9707651734352112
Beauty,Perfume,2,Credit Card,2,Not satisfied,Haryana,negative,0,0.9404667615890503
Clothing,Saree,4,UPI,1,Defective item,Rajasthan,negative,0,0.9707651734352112
Home & Kitchen,Mixer Grinder,3,Debit Card,1,Very bad product,Chhattisgarh,negative,0,0.9768244624137878
Books,Children's Book,1,Debit Card,2,Product not as expected,Himachal Pradesh,neutral,1,0.3900465667247772
Electronics,Smartwatch,3,Debit Card,3,Could be better,Uttarakhand,positive,2,0.750451922416687
Beauty,Lipstick,5,Credit Card,3,Average,Chhattisgarh,neutral,1,0.4617282748222351
Electronics,Tablet,2,Credit Card,5,Fantastic quality!,Assam,positive,2,0.9278391599655151
Electronics,Laptop,4,Cash on Delivery,1,Very bad product,Arunachal Pradesh,negative,0,0.9768244624137878
Books,Fiction Novel,5,Debit Card,5,Loved it!,Goa,positive,2,0.7877822518348694
Books,Biography,2,Debit Card,3,Average,Uttar Pradesh,neutral,1,0.4617282748222351
Clothing,Jacket,4,UPI,3,Fair deal,Jharkhand,positive,2,0.757193922996521
Books,Science Textbook,4,Credit Card,2,Poor packaging,Punjab,negative,0,0.9881618618965149
Clothing,Saree,3,UPI,3,Fair deal,Telangana,positive,2,0.757193922996521
Books,Science Textbook,5,UPI,2,Not satisfied,Uttarakhand,negative,0,0.9404667615890503
Beauty,Lipstick,5,UPI,4,Good quality,Odisha,positive,2,0.9450585246086121
Clothing,T-Shirt,2,Debit Card,5,Worth every rupee!,Jharkhand,positive,2,0.900964081287384
Books,Science Textbook,3,UPI,3,Could be better,Manipur,positive,2,0.750451922416687
Beauty,Shampoo,4,Credit Card,4,Satisfied with the product,Bihar,positive,2,0.9785903692245483
Books,Comics,1,Cash on Delivery,1,Defective item,Manipur,negative,0,0.9707651734352112
Beauty,Perfume,5,Debit Card,3,Could be better,Tamil Nadu,positive,2,0.750451922416687
Electronics,Tablet,5,Debit Card,5,Worth every rupee!,Jharkhand,positive,2,0.900964081287384
Home & Kitchen,Cookware Set,2,Debit Card,2,Poor packaging,Tamil Nadu,negative,0,0.9881618618965149
Home & Kitchen,Mixer Grinder,3,Cash on Delivery,1,Waste of money,Madhya Pradesh,negative,0,0.994858980178833
Clothing,Sneakers,3,Credit Card,1,Waste of money,Himachal Pradesh,negative,0,0.994858980178833
Books,Comics,2,Credit Card,1,Terrible experience,Mizoram,negative,0,0.9610510468482971
Electronics,Headphones,2,Credit Card,5,Highly recommend!,Nagaland,positive,2,0.9508875012397766
Electronics,Smartphone,4,Credit Card,4,Good quality,Meghalaya,positive,2,0.9450585246086121
Home & Kitchen,Mixer Grinder,2,Debit Card,3,Fair deal,Manipur,positive,2,0.757193922996521
Books,Fiction Novel,3,Debit Card,1,Never buying again,Assam,negative,0,0.9667354226112366
Electronics,Smartphone,2,Debit Card,4,Satisfied with the product,Punjab,positive,2,0.9785903692245483
Beauty,Perfume,4,Credit Card,2,Product not as expected,Arunachal Pradesh,neutral,1,0.3900465667247772
Electronics,Smartwatch,5,Debit Card,2,Product not as expected,Maharashtra,neutral,1,0.3900465667247772
Books,Science Textbook,3,Debit Card,2,Product not as expected,Telangana,neutral,1,0.3900465667247772
Beauty,Shampoo,5,Credit Card,4,Value for money,Karnataka,neutral,1,0.5708264708518982
Beauty,Shampoo,3,Cash on Delivery,4,Good quality,Punjab,positive,2,0.9450585246086121
Home & Kitchen,Air Fryer,2,Credit Card,4,Value for money,Himachal Pradesh,neutral,1,0.5708264708518982
Home & Kitchen,Water Purifier,2,Debit Card,4,Value for money,Andhra Pradesh,neutral,1,0.5708264708518982
Beauty,Shampoo,4,Cash on Delivery,3,Okay product,Assam,positive,2,0.7045726180076599
Home & Kitchen,Mixer Grinder,3,Credit Card,2,Not satisfied,Haryana,negative,0,0.9404667615890503
Books,Comics,3,Cash on Delivery,5,Highly recommend!,Sikkim,positive,2,0.9508875012397766
Home & Kitchen,Water Purifier,1,Credit Card,5,Fantastic quality!,Uttarakhand,positive,2,0.9278391599655151
Beauty,Perfume,3,Credit Card,3,Okay product,West Bengal,positive,2,0.7045726180076599
Electronics,Smartphone,1,Cash on Delivery,5,Excellent product!,Odisha,positive,2,0.9557949304580688
Clothing,Sneakers,3,UPI,2,Product not as expected,Odisha,neutral,1,0.3900465667247772
Clothing,Sneakers,1,UPI,5,Fantastic quality!,Andhra Pradesh,positive,2,0.9278391599655151
Books,Science Textbook,1,Debit Card,4,Would buy again,Tripura,positive,2,0.8037182092666626
Electronics,Headphones,3,Cash on Delivery,1,Terrible experience,Sikkim,negative,0,0.9610510468482971
